position,publicwww_rank,domain,typeform_indexed_match,indexed_typeform_urls,typeform_form_urls,publicwww_email_candidate_count,publicwww_email_query_rows,live_typeform_urls,combined_typeform_urls,scan_mode,homepage_url,robots_status,http_status,pages_checked,live_email_candidates,publicwww_email_candidates,combined_email_candidates,email_visibility,corporate_status,corporate_exclusion_reason,site_contact_candidate_emails,parent_company_emails,legal_emails,third_party_emails,unverified_emails,verification_eligible_emails,verification_exclusion_reason,scan_notes
19335,>30M,marsdenexhibitions.co.uk,no,,,0,0,,,contact_pages,https://marsdenexhibitions.co.uk/,ok,403,0,,,,no_public_email_found,not_flagged,,,,,,,,,http_error
19339,>30M,stellardrift.xyz,no,,,0,0,,,contact_pages,https://stellardrift.xyz/,unavailable,0,0,,,,no_public_email_found,not_flagged,,,,,,,,,ConnectTimeout
19340,>30M,lanesolutions.llc,yes,,,0,0,,,contact_pages,https://lanesolutions.llc/,unavailable,0,0,,,,no_public_email_found,not_flagged,,,,,,,,,ConnectionError
19341,>30M,certificadosprofesionalidad2021.carrd.co,yes,,,0,0,,,contact_pages,https://certificadosprofesionalidad2021.carrd.co/,unavailable,404,0,,,,no_public_email_found,not_flagged,,,,,,,,,http_error
19343,>30M,magadocsvgyh.web.app,no,,,0,0,,,contact_pages,https://magadocsvgyh.web.app/,ok,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19344,>30M,spotloads.carrd.co,yes,,,0,0,https://easy-leads.typeform.com/to/duv6RRdk,https://easy-leads.typeform.com/to/duv6RRdk,contact_pages,https://spotloads.carrd.co/,ok,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19349,>30M,seoluxury.es,yes,,,0,0,,,contact_pages,https://seoluxury.es/,unavailable,0,0,,,,no_public_email_found,not_flagged,,,,,,,,,ConnectionError
19350,>30M,cordonnerie-de-la-tourette.fr,yes,,,0,0,https://embed.typeform.com/ ; https://form.typeform.com/to/nhEKS3JI,https://embed.typeform.com/ ; https://form.typeform.com/to/nhEKS3JI,contact_pages,https://www.cordonnerie-de-la-tourette.fr/,ok,200,1,,,,no_public_email_found,not_flagged,,,,,,,,,
19356,>30M,morioka-pss.jp,no,,,0,0,,,contact_pages,https://morioka-pss.jp/,unavailable,0,0,,,,no_public_email_found,not_flagged,,,,,,,,,ConnectionError
19358,>30M,anyloc.de,yes,,,0,0,,,contact_pages,https://anyloc.de/,unavailable,202,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19359,>30M,heatingandcoolingcanberraact.com.au,yes,,,0,0,,,contact_pages,https://heatingandcoolingcanberraact.com.au/,ok,0,0,,,,no_public_email_found,not_flagged,,,,,,,,,ReadTimeout
19361,>30M,parenthese-bienetre68.fr,no,,,0,0,,,contact_pages,https://www.parenthese-bienetre68.fr/,ok,200,1,,,,no_public_email_found,not_flagged,,,,,,,,,
19362,>30M,mineirodasvendas.com.br,yes,,,0,0,https://mvmidia.typeform.com/to/ZRcwSl3k,https://mvmidia.typeform.com/to/ZRcwSl3k,contact_pages,https://mineirodasvendas.com.br/,ok,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19367,>30M,internmatch.carrd.co,yes,,,0,0,https://thenasdaqcenter.typeform.com/to/CKLtn9 ; https://thenasdaqcenter.typeform.com/to/EvFffu,https://thenasdaqcenter.typeform.com/to/CKLtn9 ; https://thenasdaqcenter.typeform.com/to/EvFffu,contact_pages,https://internmatch.carrd.co/,ok,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19368,>30M,testalavista.it,yes,,,0,0,https://form.typeform.com/to/lVDdpBif,https://form.typeform.com/to/lVDdpBif,contact_pages,https://www.testalavista.it/,ok,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19370,>30M,pavorders.co.za,yes,,,0,0,https://embed.typeform.com/ ; https://form.typeform.com/to/z4imVnxT,https://embed.typeform.com/ ; https://form.typeform.com/to/z4imVnxT,contact_pages,https://pavorders.co.za/,unavailable,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19372,>30M,orsomedia.io,no,,,0,0,,,contact_pages,https://orsomedia.io/,ok,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19374,>30M,levelu.co,no,,,0,0,,,contact_pages,https://levelu.co/,ok,200,2,,,,no_public_email_found,not_flagged,,,,,,,,,
19376,>30M,dcentralcon.com,yes,,,0,0,,,contact_pages,https://www.dcentralcon.com/,unavailable,404,0,,,,no_public_email_found,not_flagged,,,,,,,,,http_error
19377,>30M,migralaw.mx,yes,,,0,0,,,contact_pages,https://migralaw.com.mx/en/,ok,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,redirected to another registrable domain
19378,>30M,vingtquatre.school,yes,,,0,0,https://form.typeform.com/to/PLqMo2SY,https://form.typeform.com/to/PLqMo2SY,contact_pages,https://vingtquatre.school/,ok,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19379,>30M,live-bavc-wp.pantheonsite.io,no,,,0,0,,,contact_pages,,ok,,0,,,,no_public_email_found,not_flagged,,,,,,,,,homepage disallowed by robots.txt
19382,>30M,optiaudiocb.es,yes,,,0,0,,,contact_pages,https://optiaudiocb.es/,unavailable,0,0,,,,no_public_email_found,not_flagged,,,,,,,,,ReadTimeout
19383,>30M,zukunftmitgemacht.de,yes,,,0,0,,,contact_pages,,blocked,,0,,,,no_public_email_found,not_flagged,,,,,,,,,robots.txt blocked
19388,>30M,keshev.online,yes,,,0,0,,,contact_pages,https://keshev.online/,unavailable,202,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19390,>30M,consonance-therapy.com,no,,,0,0,,,contact_pages,https://consonance-therapy.com/,unavailable,202,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19392,>30M,panorama-facade.fr,no,,,0,0,,,contact_pages,https://www.panorama-facade.fr/,ok,200,1,,,,no_public_email_found,not_flagged,,,,,,,,,
19398,>30M,upthrust.de,no,,,0,0,,,contact_pages,https://upthrust.de/,unavailable,0,0,,,,no_public_email_found,not_flagged,,,,,,,,,ConnectionError
19399,>30M,karriere-oralchirurgie-ansbach.de,yes,,,0,0,https://infotelefonat.typeform.com/to/HWb3IcBI,https://infotelefonat.typeform.com/to/HWb3IcBI,contact_pages,https://karriere-oralchirurgie-ansbach.de/,ok,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19401,>30M,harmon.es,yes,,,0,0,https://form.typeform.com/to/o5o1mEqU,https://form.typeform.com/to/o5o1mEqU,contact_pages,https://harmon.es/,ok,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19402,>30M,dastrainingsabc.de,yes,,,0,0,,,contact_pages,https://djumaalmeida.de/,ok,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,redirected to another registrable domain
19404,>30M,wantijlive.nl,no,,,0,0,,,contact_pages,https://www.wantijlive.nl/,ok,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19405,>30M,livtechnical.com,no,,,0,0,,,contact_pages,https://livtechnical.com/,unavailable,202,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19406,>30M,arafura.mx,yes,,,0,0,,,contact_pages,https://arafura.mx/,unavailable,0,0,,,,no_public_email_found,not_flagged,,,,,,,,,ConnectionError
19407,>30M,altitudeaccelerator.ca,no,,,0,0,,,contact_pages,https://altitudeaccelerator.ca/,unavailable,202,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19408,>30M,brasseriedesalexiens.be,yes,,,0,0,,,contact_pages,https://brasseriedesalexiens.be/,unavailable,0,0,,,,no_public_email_found,not_flagged,,,,,,,,,ConnectionError
19423,>30M,papernest.ar,yes,,,0,0,https://papernest.typeform.com/to/rPDrafzx,https://papernest.typeform.com/to/rPDrafzx,contact_pages,https://www.papernest.ar/,ok,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19425,>30M,papernest.cl,yes,,,0,0,https://papernest.typeform.com/to/rPDrafzx,https://papernest.typeform.com/to/rPDrafzx,contact_pages,https://www.papernest.cl/,ok,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19428,>30M,workshopmaster.de,yes,,,0,0,,,contact_pages,https://workshopmaster.de/,unavailable,0,0,,,,no_public_email_found,not_flagged,,,,,,,,,ConnectionError
19429,>30M,and-hotel.jp,yes,,,0,0,https://mj3doa45pxo.typeform.com/to/kLxLSeZX,https://mj3doa45pxo.typeform.com/to/kLxLSeZX,contact_pages,https://and-hotel.jp/,ok,200,1,,,,no_public_email_found,not_flagged,,,,,,,,,
19431,>30M,sienna-im.com,no,,,0,0,,,contact_pages,https://www.sienna-im.com/,ok,200,2,,,,no_public_email_found,not_flagged,,,,,,,,,
19432,>30M,anonyme-innovatoren.de,yes,,,0,0,https://whitespring.typeform.com/to/S6NFguNJ,https://whitespring.typeform.com/to/S6NFguNJ,contact_pages,https://www.anonyme-innovatoren.de/,ok,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19433,>30M,terranextaccelerator.com,yes,,,0,0,https://civi834ntme.typeform.com/to/yG6GYIOO,https://civi834ntme.typeform.com/to/yG6GYIOO,contact_pages,https://www.terranextaccelerator.com/,ok,200,1,,,,no_public_email_found,not_flagged,,,,,,,,,
19435,>30M,startwithyou.nl,yes,,,0,0,,,contact_pages,,blocked,,0,,,,no_public_email_found,not_flagged,,,,,,,,,robots.txt blocked
19437,>30M,yoshiikiyosuke.com,no,,,0,0,,,contact_pages,https://yoshiikiyosuke.com/,unavailable,0,0,,,,no_public_email_found,not_flagged,,,,,,,,,SSLError
19438,>30M,mysylvanmarketplaceplus.com,no,,,0,0,,,contact_pages,https://mysylvanmarketplaceplus.com/,unavailable,0,0,,,,no_public_email_found,not_flagged,,,,,,,,,SSLError
19441,>30M,inglesparaelas.com,yes,,,0,0,https://form.typeform.com/to/VPqhqNQb,https://form.typeform.com/to/VPqhqNQb,contact_pages,https://inglesparaelas.com/,ok,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19443,>30M,kksp-ag-karriere.de,yes,,,0,0,,,contact_pages,https://kksp-ag-karriere.de/,unavailable,0,0,,,,no_public_email_found,not_flagged,,,,,,,,,ConnectionError
19445,>30M,strongerthanbefore.ca,no,,,0,0,,,contact_pages,https://lisasonni.com/,ok,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,redirected to another registrable domain
19446,>30M,pulseirasparaidentificacao.com.br,yes,,,0,0,,,contact_pages,https://pulseirasparaidentificacao.com.br/,unavailable,202,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19448,>30M,segeseducation.dk,no,,,0,0,,,contact_pages,https://segeseducation.dk/,unavailable,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19450,>30M,ganas.vc,no,,,0,0,http://lolitataub.typeform.com/ ; https://lolitataub.typeform.com/,http://lolitataub.typeform.com/ ; https://lolitataub.typeform.com/,contact_pages,https://www.ganas.vc/,ok,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19454,>30M,recreo350.com,no,,,0,0,,,contact_pages,https://recreo350.com/,ok,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19455,>30M,infinitypoolitalia.it,yes,,,0,0,,,contact_pages,https://proleader.it/linea-infinity/,ok,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,redirected to another registrable domain
19457,>30M,entrepreneurenaction.fr,no,,,0,0,,,contact_pages,https://entrepreneurenaction.fr/,unavailable,0,0,,,,no_public_email_found,not_flagged,,,,,,,,,ConnectTimeout
19458,>30M,vsmlpetition.web.app,no,,,0,0,,,contact_pages,https://vsmlpetition.web.app/,unavailable,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19460,>30M,superchargedfitpro.co.uk,no,,,0,0,,,contact_pages,https://superchargedfitpro.co.uk/,unavailable,0,0,,,,no_public_email_found,not_flagged,,,,,,,,,ConnectionError
19461,>30M,snug2022.com,no,,,0,0,,,contact_pages,https://snug2022.com/,unavailable,0,0,,,,no_public_email_found,not_flagged,,,,,,,,,ConnectionError
19464,>30M,formaeinforma.com.br,yes,,,0,0,https://sincronizaeducacao.typeform.com/to/dKO52ZFP,https://sincronizaeducacao.typeform.com/to/dKO52ZFP,contact_pages,https://formaeinforma.com.br/,ok,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19465,>30M,tara-nft.com,yes,,,0,0,,,contact_pages,https://tara-nft.com/,unavailable,0,0,,,,no_public_email_found,not_flagged,,,,,,,,,SSLError
19467,>30M,seagriculture-asiapacific.com,yes,,,0,0,,,contact_pages,https://seagriculture-asiapacific.com/,unavailable,404,0,,,,no_public_email_found,not_flagged,,,,,,,,,http_error
19469,>30M,ayudaskitdigital.net,yes,,,0,0,https://cosmomedia.typeform.com/to/cEHDeX5O,https://cosmomedia.typeform.com/to/cEHDeX5O,contact_pages,https://www.ayudaskitdigital.net/,ok,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19470,>30M,ericamariefinancials.com,yes,,,0,0,,,contact_pages,https://www.ericamariefinancials.com/,unavailable,404,0,,,,no_public_email_found,not_flagged,,,,,,,,,http_error
19474,>30M,nidoscuolacasadeibambini.it,no,,,0,0,,,contact_pages,https://nidoscuolacasadeibambini.it/,unavailable,202,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19477,>30M,mama.ac,no,,,0,0,,,contact_pages,https://mama.ac/,ok,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19478,>30M,valipac.academy,no,,,0,0,,,contact_pages,https://valipac.academy/,ok,200,1,,,,no_public_email_found,not_flagged,,,,,,,,,
19479,>30M,invictas.agency,yes,,,0,0,,,contact_pages,https://invictas.agency/,unavailable,503,0,,,,no_public_email_found,not_flagged,,,,,,,,,http_error
19481,>30M,plusdigital.agency,yes,,,0,0,,,contact_pages,https://plusdigital.agency/,unavailable,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19482,>30M,sydtek.ai,yes,,,0,0,https://embed.typeform.com/ ; https://form.typeform.com/to/Ixt4fJ3G ; https://form.typeform.com/to/Xv52YBli,https://embed.typeform.com/ ; https://form.typeform.com/to/Ixt4fJ3G ; https://form.typeform.com/to/Xv52YBli,contact_pages,https://sydtek.ai/,unavailable,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19483,>30M,sparkler.ai,yes,,,0,0,,,contact_pages,https://sparkler.ai/,unavailable,0,0,,,,no_public_email_found,not_flagged,,,,,,,,,SSLError
19485,>30M,skillpoint.app,no,,,0,0,,,contact_pages,https://skillpoint.app/,ok,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19486,>30M,qrmarketing.app,no,,,0,0,,,contact_pages,https://qrmarketing.app/,unavailable,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19488,>30M,vfqa.app,no,,,0,0,,,contact_pages,https://vfqa.app/,unavailable,0,0,,,,no_public_email_found,not_flagged,,,,,,,,,ConnectionError
19490,>30M,uncoflow.app,no,,,0,0,,,contact_pages,https://uncoflow.app/,unavailable,0,0,,,,no_public_email_found,not_flagged,,,,,,,,,ConnectionError
19492,>30M,arshia.art,no,,,0,0,,,contact_pages,https://rewildmedia.art/,ok,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,redirected to another registrable domain
19493,>30M,faerian.art,yes,,,0,0,https://ivcvstfgrdo.typeform.com/to/Auvjl9Y1,https://ivcvstfgrdo.typeform.com/to/Auvjl9Y1,contact_pages,https://faerian.art/,ok,200,2,,,,no_public_email_found,not_flagged,,,,,,,,,
19496,>30M,xn--airtoshibawrmepumpe-qwb.at,no,,,0,0,,,contact_pages,https://www.xn--airtoshibawrmepumpe-qwb.at/,unavailable,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19497,>30M,pizzeriadaelena.at,no,,,0,0,,,contact_pages,https://pizzeriadaelena.at/,ok,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19498,>30M,publiclightingdesign.com.au,yes,,,0,0,,,contact_pages,https://publiclightingdesign.com.au/,unavailable,202,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19501,>30M,badagency.com.au,yes,,,0,0,,,contact_pages,https://badagency.com.au/,unavailable,202,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19503,>30M,journeemedicale.be,no,,,0,0,,,contact_pages,https://www.journeemedicale.be/,ok,200,1,,,,no_public_email_found,not_flagged,,,,,,,,,
19513,>30M,dexwin.bet,no,,,0,0,,,contact_pages,https://dexwin.bet/,unavailable,451,0,,,,no_public_email_found,not_flagged,,,,,,,,,http_error
19514,>30M,martinlion.bg,no,,,0,0,,,contact_pages,https://martinlion.bg/,ok,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19515,>30M,clic.bio,no,,,0,0,,,contact_pages,https://clic.bio/,unavailable,0,0,,,,no_public_email_found,not_flagged,,,,,,,,,SSLError
19516,>30M,jessicaeduardo.com.br,no,,,0,0,https://embed.typeform.com/,https://embed.typeform.com/,contact_pages,https://www.jessicaeduardo.com.br,ok,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19517,>30M,saveadd.com.br,yes,,,0,0,,,contact_pages,https://saveadd.com.br/,unavailable,0,0,,,,no_public_email_found,not_flagged,,,,,,,,,ConnectionError
19518,>30M,lucasedaniela.com.br,no,,,0,0,https://embed.typeform.com/,https://embed.typeform.com/,contact_pages,https://www.lucasedaniela.com.br,ok,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19519,>30M,leonardoegabriela.com.br,no,,,0,0,https://embed.typeform.com/,https://embed.typeform.com/,contact_pages,https://leonardoegabriela.com.br/,unavailable,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19520,>30M,nathaliaevinicius.com.br,no,,,0,0,,,contact_pages,https://nathaliaevinicius.com.br/,unavailable,0,0,,,,no_public_email_found,not_flagged,,,,,,,,,ConnectionError
19521,>30M,mariaelucas.com.br,no,,,0,0,,,contact_pages,https://mariaelucas.com.br/,unavailable,0,0,,,,no_public_email_found,not_flagged,,,,,,,,,ConnectionError
19522,>30M,julianaediego.com.br,no,,,0,0,,,contact_pages,https://julianaediego.com.br/,unavailable,0,0,,,,no_public_email_found,not_flagged,,,,,,,,,ConnectionError
19524,>30M,mariedudu.com.br,no,,,0,0,,,contact_pages,https://www.casar.com/encontre-um-casamento,ok,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,redirected to another registrable domain
19525,>30M,ellenerafael.com.br,no,,,0,0,,,contact_pages,https://ellenerafael.com.br/,unavailable,0,0,,,,no_public_email_found,not_flagged,,,,,,,,,ConnectionError
19526,>30M,marieleo.com.br,no,,,0,0,https://embed.typeform.com/,https://embed.typeform.com/,contact_pages,https://www.marieleo.com.br,ok,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19530,>30M,alphaconsultoriafinanceira.com.br,no,,,0,0,https://zantum.typeform.com/,https://zantum.typeform.com/,contact_pages,https://alphaconsultoriafinanceira.com.br/,ok,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19532,>30M,marinahayashida.com.br,yes,,,0,0,,,contact_pages,https://marinahayashida.com.br/,ok,403,0,,,,no_public_email_found,not_flagged,,,,,,,,,http_error
19533,>30M,mahmoudbaydoun.com.br,no,,,0,0,,,contact_pages,https://mahmoudbaydoun.com.br/,ok,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19536,>30M,institutorafaelbarreiros.com.br,yes,,,0,0,https://csw8mnie6bw.typeform.com/to/nENp0ED4,https://csw8mnie6bw.typeform.com/to/nENp0ED4,contact_pages,https://institutorafaelbarreiros.com.br/,ok,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19537,>30M,pontobmarketing.com.br,yes,,,0,0,https://4bxdxfybl0y.typeform.com/to/NBIfFz00,https://4bxdxfybl0y.typeform.com/to/NBIfFz00,contact_pages,https://pontobmarketing.com.br/seja-parceiro-a/,ok,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19538,>30M,structs.builders,no,,,0,0,,,contact_pages,https://www.structs.builders,ok,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19539,>30M,armonarani.ca,no,,,0,0,,,contact_pages,https://www.armonarani.ca/,unavailable,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19540,>30M,videopost.ca,yes,,,0,0,https://andrew174202.typeform.com/to/oCc8PGfZ,https://andrew174202.typeform.com/to/oCc8PGfZ,contact_pages,https://motion.videopost.ca/,ok,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19542,>30M,mrcoatings.ca,yes,,,0,0,,,contact_pages,https://mrcoatings.ca/,unavailable,202,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19543,>30M,bitmotekoptimization.ca,no,,,0,0,,,contact_pages,https://bitmotekoptimization.ca/,unavailable,0,0,,,,no_public_email_found,not_flagged,,,,,,,,,ConnectTimeout
19545,>30M,a77inc.ca,no,,,0,0,,,contact_pages,https://www.a77inc.com,unavailable,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,redirected to another registrable domain
19546,>30M,jailesbovinsacoeur.ca,no,,,0,0,,,contact_pages,https://jailesbovinsacoeur.ca/,unavailable,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19550,>30M,debtreliefclinic.ca,yes,,,0,0,https://embed.typeform.com/ ; https://masoomk.typeform.com/to/aY5xWn,https://embed.typeform.com/ ; https://masoomk.typeform.com/to/aY5xWn,contact_pages,https://debtreliefclinic.ca/,ok,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19552,>30M,mdprep.ca,no,,,0,0,,,contact_pages,https://premedmentor.ca,unavailable,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,redirected to another registrable domain
19554,>30M,boostfinancing.ca,yes,,,0,0,,,contact_pages,https://www.boostpowersports.ca,unavailable,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,redirected to another registrable domain
19555,>30M,superwin.cam,no,,,0,0,,,contact_pages,https://superwin.cam/,unavailable,0,0,,,,no_public_email_found,not_flagged,,,,,,,,,ReadTimeout
19556,>30M,northernlights.camp,no,,,0,0,,,contact_pages,https://northernlights.camp/,unavailable,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19557,>30M,standardbearer.capital,no,,,0,0,,,contact_pages,https://standardbearer.capital/,unavailable,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19558,>30M,gloryhealth.care,yes,,,0,0,https://l2s0taxrzxz.typeform.com/to/uM15lPRT,https://l2s0taxrzxz.typeform.com/to/uM15lPRT,contact_pages,https://gloryhealth.care/,ok,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19561,>30M,venicebar.ch,yes,,,0,0,https://picr3f8r9ys.typeform.com/to/YSnPG2FW,https://picr3f8r9ys.typeform.com/to/YSnPG2FW,contact_pages,https://venicebar.ch/,ok,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19563,>30M,sbti.ch,yes,,,0,0,https://jygbime24d4.typeform.com/to/KJL7LRmU,https://jygbime24d4.typeform.com/to/KJL7LRmU,contact_pages,https://sbti.ch/,ok,200,0,,,,no_public_email_found,not_flagged,,,,,,,,,
19564,>30M,whiskymaess.ch,no,,,0,0,,,contact_pages,https://whiskymaess.ch/,ok,200,2,,,,no_public_email_found,not_flagged,,,,,,,,,
19570,>30M,as-parquet.ch,no,,,0,0,,,contact_pages,https://as-parquet.ch/,unavailable,0,0,,,,no_public_email_found,not_flagged,,,,,,,,,ConnectTimeout
